id_usuario,nombre,apellido,correo,tipo_circunscripcion
67900944,Mariana,Giraldo,mariana.giraldo00944@example.com,NACIONAL
84418172,David,Sánchez,david.sanchez18172@example.com,NACIONAL
11590426,Angélica,González,angelica.gonzalez90426@example.com,INDIGENA
24023615,Walter,Estrada,walter.estrada23615@example.com,NACIONAL
89068081,Alberto,Bedoya,alberto.bedoya68081@example.com,NACIONAL
99372859,Patricia,Rodríguez,patricia.rodriguez72859@example.com,NACIONAL
46469535,Alonso,Gaitán,alonso.gaitan69535@example.com,NACIONAL
73102518,Álvaro,Arias,alvaro.arias02518@example.com,NACIONAL
35430912,Luz,Flórez,luz.florez30912@example.com,INDIGENA
25544209,Henry,Moreno,henry.moreno44209@example.com,NACIONAL
20521523,Marisol,Maldonado,marisol.maldonado21523@example.com,INDIGENA
42490201,Daniela,Escobar,daniela.escobar90201@example.com,INDIGENA
27359260,Camilo,Aguilar,camilo.aguilar59260@example.com,NACIONAL
86760144,Henry,Parra,henry.parra60144@example.com,NACIONAL
53055147,Eugenia,Medina,eugenia.medina55147@example.com,INDIGENA
78296057,Carolina,Barrera,carolina.barrera96057@example.com,NACIONAL
99758931,Lina,González,lina.gonzalez58931@example.com,INDIGENA
33279236,Isabel,Rincón,isabel.rincon79236@example.com,INDIGENA
46778209,Francisco,Rojas,francisco.rojas78209@example.com,INDIGENA
1546796,Daniel,Acosta,daniel.acosta46796@example.com,NACIONAL
70385539,Kevin,Reyes,kevin.reyes85539@example.com,NACIONAL
19361582,Nelly,Guevara,nelly.guevara61582@example.com,NACIONAL
81542726,Víctor,Pérez,victor.perez42726@example.com,NACIONAL
83336470,Giovanny,Maldonado,giovanny.maldonado36470@example.com,INDIGENA
23758960,Mónica,Mosquera,monica.mosquera58960@example.com,NACIONAL
61974228,Germán,Velandia,german.velandia74228@example.com,NACIONAL
39068771,Manuel,Sierra,manuel.sierra68771@example.com,NACIONAL
58811481,Margarita,Velasco,margarita.velasco11481@example.com,NACIONAL
98677863,Fernanda,Carmona,fernanda.carmona77863@example.com,INDIGENA
3074617,Vanesa,Ardila,vanesa.ardila74617@example.com,NACIONAL
91841162,Cecilia,Ríos,cecilia.rios41162@example.com,NACIONAL
44098407,Andrés,Vélez,andres.velez98407@example.com,NACIONAL
65328602,Claudia,Blanco,claudia.blanco28602@example.com,NACIONAL
46561644,Juan,Zambrano,juan.zambrano61644@example.com,NACIONAL
60819419,Margarita,Cardona,margarita.cardona19419@example.com,NACIONAL
73297114,Jairo,Jiménez,jairo.jimenez97114@example.com,NACIONAL
15243853,Andrea,García,andrea.garcia43853@example.com,NACIONAL
34161054,Alberto,Caballero,alberto.caballero61054@example.com,INDIGENA
35803635,Socorro,Serna,socorro.serna03635@example.com,NACIONAL
66772826,Yésica,García,yesica.garcia72826@example.com,NACIONAL
1901698,Eugenia,Montenegro,eugenia.montenegro01698@example.com,NACIONAL
43649212,María,Cruz,maria.cruz49212@example.com,NACIONAL
80681374,Amparo,Cano,amparo.cano81374@example.com,NACIONAL
77465499,Sandra,Flórez,sandra.florez65499@example.com,NACIONAL
39341237,Lina,Vásquez,lina.vasquez41237@example.com,NACIONAL
89221874,Luz,Vargas,luz.vargas21874@example.com,INDIGENA
53810858,Cristian,Andrade,cristian.andrade10858@example.com,INDIGENA
78782414,Marcela,Giraldo,marcela.giraldo82414@example.com,INDIGENA
27286532,Ofelia,Ariza,ofelia.ariza86532@example.com,NACIONAL
26971217,Alberto,Vera,alberto.vera71217@example.com,NACIONAL
92799939,Lilia,Mora,lilia.mora99939@example.com,NACIONAL
70870066,Esneider,Gómez,esneider.gomez70066@example.com,NACIONAL
40300003,Iván,Martínez,ivan.martinez00003@example.com,INDIGENA
36165543,Laura,Leal,laura.leal65543@example.com,INDIGENA
91167301,Daniel,Cárdenas,daniel.cardenas67301@example.com,NACIONAL
43977647,Alejandra,Barbosa,alejandra.barbosa77647@example.com,NACIONAL
12416767,Kevin,Ríos,kevin.rios16767@example.com,INDIGENA
21514165,Natalia,Díaz,natalia.diaz14165@example.com,INDIGENA
59935277,Julián,Sánchez,julian.sanchez35277@example.com,NACIONAL
31078456,Fabián,González,fabian.gonzalez78456@example.com,NACIONAL
87193785,Jorge,Daza,jorge.daza93785@example.com,NACIONAL
99011561,Patricia,Palacios,patricia.palacios11561@example.com,NACIONAL
8428854,Enrique,Herrera,enrique.herrera28854@example.com,NACIONAL
44394941,Rosa,Rodríguez,rosa.rodriguez94941@example.com,NACIONAL
30422264,Antonia,Castañeda,antonia.castaneda22264@example.com,INDIGENA
70025407,Bernardo,González,bernardo.gonzalez25407@example.com,INDIGENA
51203496,Andrés,Gutiérrez,andres.gutierrez03496@example.com,NACIONAL
60934341,Isabel,Barrera,isabel.barrera34341@example.com,NACIONAL
3031688,Adriana,Fuentes,adriana.fuentes31688@example.com,NACIONAL
6868936,Ángela,Puentes,angela.puentes68936@example.com,NACIONAL
77760105,Carlos,Murillo,carlos.murillo60105@example.com,INDIGENA
95731438,Iván,Martínez,ivan.martinez31438@example.com,INDIGENA
23904282,Jaime,Salazar,jaime.salazar04282@example.com,INDIGENA
46145059,Doris,Pérez,doris.perez45059@example.com,NACIONAL
99919821,Albeiro,Méndez,albeiro.mendez19821@example.com,NACIONAL
57993027,Amanda,Bernal,amanda.bernal93027@example.com,INDIGENA
89752143,Esther,Quiroz,esther.quiroz52143@example.com,NACIONAL
45188875,Jesús,Caicedo,jesus.caicedo88875@example.com,NACIONAL
87919863,Valentina,Chacón,valentina.chacon19863@example.com,NACIONAL
88118214,Álvaro,Salamanca,alvaro.salamanca18214@example.com,INDIGENA
32999477,Lorena,Guevara,lorena.guevara99477@example.com,NACIONAL
43542947,Jorge,Leal,jorge.leal42947@example.com,NACIONAL
3330226,Jader,González,jader.gonzalez30226@example.com,NACIONAL
26834473,Marino,Suárez,marino.suarez34473@example.com,NACIONAL
92465164,Jean,Murcia,jean.murcia65164@example.com,NACIONAL
1976565,Luisa,Quiroga,luisa.quiroga76565@example.com,INDIGENA
45743215,Edinson,Martínez,edinson.martinez43215@example.com,INDIGENA
51868219,David,Guerrero,david.guerrero68219@example.com,NACIONAL
23839157,Jorge,Pardo,jorge.pardo39157@example.com,NACIONAL
46596316,Carlos,Mendoza,carlos.mendoza96316@example.com,INDIGENA
21010334,Fernanda,Suárez,fernanda.suarez10334@example.com,NACIONAL
37441266,Rodrigo,Escobar,rodrigo.escobar41266@example.com,NACIONAL
86777510,Miguel,Morales,miguel.morales77510@example.com,NACIONAL
11439674,José,Navarro,jose.navarro39674@example.com,NACIONAL
43958911,Juan,Caicedo,juan.caicedo58911@example.com,NACIONAL
65961376,Judith,Córdoba,judith.cordoba61376@example.com,NACIONAL
45240110,Olga,Gonzáles,olga.gonzales40110@example.com,NACIONAL
87695334,Antonio,Torres,antonio.torres95334@example.com,NACIONAL
85984268,Bernardo,Morales,bernardo.morales84268@example.com,NACIONAL
52564891,Santiago,Arévalo,santiago.arevalo64891@example.com,INDIGENA
34470235,Carlos,Ramírez,carlos.ramirez70235@example.com,NACIONAL
77674813,Miguel,Calderón,miguel.calderon74813@example.com,NACIONAL
14992449,Jaime,Castro,jaime.castro92449@example.com,NACIONAL
26652519,Katherine,Molano,katherine.molano52519@example.com,INDIGENA
62561594,Elsa,Escobar,elsa.escobar61594@example.com,NACIONAL
51324013,Andrés,Rodríguez,andres.rodriguez24013@example.com,NACIONAL
48897428,Víctor,Barrera,victor.barrera97428@example.com,NACIONAL
19090574,Patricia,Romero,patricia.romero90574@example.com,NACIONAL
77571344,Andrés,Cárdenas,andres.cardenas71344@example.com,NACIONAL
8560935,Anderson,Arias,anderson.arias60935@example.com,NACIONAL
83657721,Carlos,Cano,carlos.cano57721@example.com,INDIGENA
62619133,Carolina,Mora,carolina.mora19133@example.com,NACIONAL
29552632,Dario,Mosquera,dario.mosquera52632@example.com,INDIGENA
91222311,Sandra,Martínez,sandra.martinez22311@example.com,NACIONAL
59198632,Augusto,Muñoz,augusto.munoz98632@example.com,NACIONAL
16494774,Carlos,Quintero,carlos.quintero94774@example.com,NACIONAL
69284615,Alexandra,González,alexandra.gonzalez84615@example.com,NACIONAL
81263546,Dario,Núñez,dario.nunez63546@example.com,NACIONAL
27157290,Leonor,López,leonor.lopez57290@example.com,NACIONAL
58169850,Arnulfo,Ríos,arnulfo.rios69850@example.com,NACIONAL
25822598,Karina,Ortiz,karina.ortiz22598@example.com,NACIONAL
40605235,Rosa,Salazar,rosa.salazar05235@example.com,NACIONAL
75227981,María,Pérez,maria.perez27981@example.com,NACIONAL
47659505,Margarita,Acosta,margarita.acosta59505@example.com,NACIONAL
60012730,Mariela,Arrieta,mariela.arrieta12730@example.com,NACIONAL
43598109,Alfonso,Castillo,alfonso.castillo98109@example.com,NACIONAL
85534706,Felipe,Pineda,felipe.pineda34706@example.com,INDIGENA
6336780,José,López,jose.lopez36780@example.com,NACIONAL
41719316,Armando,Rico,armando.rico19316@example.com,NACIONAL
31191840,Jesús,Rodríguez,jesus.rodriguez91840@example.com,NACIONAL
18330276,Eduardo,Peña,eduardo.pena30276@example.com,NACIONAL
2798160,Jaime,Díaz,jaime.diaz98160@example.com,NACIONAL
71907016,Verónica,García,veronica.garcia07016@example.com,NACIONAL
27623575,Alberto,Muñoz,alberto.munoz23575@example.com,NACIONAL
70383234,Angie,Giraldo,angie.giraldo83234@example.com,INDIGENA
37059585,Orlando,Vergara,orlando.vergara59585@example.com,NACIONAL
83268770,Dora,Ardila,dora.ardila68770@example.com,NACIONAL
48940961,Carmen,Espinosa,carmen.espinosa40961@example.com,NACIONAL
24813012,Adriana,Pinto,adriana.pinto13012@example.com,NACIONAL
18386708,Gloria,Ochoa,gloria.ochoa86708@example.com,INDIGENA
57467766,José,Blanco,jose.blanco67766@example.com,NACIONAL
1691706,Carolina,Arenas,carolina.arenas91706@example.com,NACIONAL
18381023,Javier,Sánchez,javier.sanchez81023@example.com,NACIONAL
16461911,Carolina,Hernández,carolina.hernandez61911@example.com,NACIONAL
71166529,Armando,Pérez,armando.perez66529@example.com,NACIONAL
54043518,Manuel,Bejarano,manuel.bejarano43518@example.com,NACIONAL
60284004,Cielo,Ortiz,cielo.ortiz84004@example.com,NACIONAL
18373320,Ángel,Ruiz,angel.ruiz73320@example.com,NACIONAL
35810860,Arturo,Gutiérrez,arturo.gutierrez10860@example.com,NACIONAL
73514132,Jonathan,Rodríguez,jonathan.rodriguez14132@example.com,NACIONAL
4072622,Alejandra,Gil,alejandra.gil72622@example.com,NACIONAL
35556759,Gustavo,Jiménez,gustavo.jimenez56759@example.com,NACIONAL
69367323,José,Correa,jose.correa67323@example.com,NACIONAL
51000700,María,Álvarez,maria.alvarez00700@example.com,NACIONAL
38518018,Eduardo,Hernández,eduardo.hernandez18018@example.com,INDIGENA
51821389,Leticia,Herrera,leticia.herrera21389@example.com,NACIONAL
32035337,Luis,Ángel,luis.angel35337@example.com,NACIONAL
38033447,Danna,Gaviria,danna.gaviria33447@example.com,NACIONAL
54647368,Humberto,Gutiérrez,humberto.gutierrez47368@example.com,NACIONAL
91180309,Ricardo,Rosero,ricardo.rosero80309@example.com,INDIGENA
31949867,José,Lara,jose.lara49867@example.com,NACIONAL
27142168,Ivonne,García,ivonne.garcia42168@example.com,NACIONAL
60612080,Guillermo,Martínez,guillermo.martinez12080@example.com,INDIGENA
60696199,Lorena,Calderón,lorena.calderon96199@example.com,NACIONAL
82907469,Luz,Zapata,luz.zapata07469@example.com,NACIONAL
6887309,Wilmar,Quiroz,wilmar.quiroz87309@example.com,NACIONAL
55489520,Karen,Gómez,karen.gomez89520@example.com,INDIGENA
16312729,José,Jaimes,jose.jaimes12729@example.com,NACIONAL
37376190,Karen,Alvarado,karen.alvarado76190@example.com,NACIONAL
7462412,Orlando,Suárez,orlando.suarez62412@example.com,NACIONAL
78711405,Lina,Marín,lina.marin11405@example.com,NACIONAL
66789778,Alonso,Delgado,alonso.delgado89778@example.com,INDIGENA
39835433,Zulma,Quintero,zulma.quintero35433@example.com,INDIGENA
46864027,Leidy,Ruiz,leidy.ruiz64027@example.com,NACIONAL
14941461,Isabel,Sanabria,isabel.sanabria41461@example.com,NACIONAL
19409735,Ana,Obando,ana.obando09735@example.com,NACIONAL
83924737,Gladis,Pérez,gladis.perez24737@example.com,NACIONAL
77711197,Andrés,Marín,andres.marin11197@example.com,NACIONAL
90585212,Yurany,Rivera,yurany.rivera85212@example.com,NACIONAL
45145787,Kelly,Becerra,kelly.becerra45787@example.com,NACIONAL
72521338,Adriana,Rico,adriana.rico21338@example.com,INDIGENA
57244292,William,Salazar,william.salazar44292@example.com,NACIONAL
90915449,Juana,López,juana.lopez15449@example.com,NACIONAL
90396535,Claudia,Navarro,claudia.navarro96535@example.com,INDIGENA
93771388,Sandra,Muñoz,sandra.munoz71388@example.com,INDIGENA
90675161,Rafael,Maldonado,rafael.maldonado75161@example.com,NACIONAL
86159690,Jackeline,Pérez,jackeline.perez59690@example.com,NACIONAL
52310092,Camilo,Torres,camilo.torres10092@example.com,INDIGENA
92584672,Luis,Muñoz,luis.munoz84672@example.com,NACIONAL
69232291,Carlos,Rivera,carlos.rivera32291@example.com,INDIGENA
83400692,María,Muñoz,maria.munoz00692@example.com,NACIONAL
10856903,Fernando,González,fernando.gonzalez56903@example.com,NACIONAL
42042397,Duván,Gil,duvan.gil42397@example.com,NACIONAL
25760122,Adolfo,Ceballos,adolfo.ceballos60122@example.com,NACIONAL
95988111,Sara,Corredor,sara.corredor88111@example.com,NACIONAL
18415305,Camila,Rojas,camila.rojas15305@example.com,NACIONAL
98039524,Gabriel,Alzate,gabriel.alzate39524@example.com,NACIONAL
91259198,Carlos,Rodríguez,carlos.rodriguez59198@example.com,INDIGENA
32416249,Nelly,Castellanos,nelly.castellanos16249@example.com,INDIGENA
45794473,Edison,Hernández,edison.hernandez94473@example.com,NACIONAL
41297434,Lucía,Valencia,lucia.valencia97434@example.com,NACIONAL
51450898,Patricia,González,patricia.gonzalez50898@example.com,NACIONAL
12862081,Johan,Rincón,johan.rincon62081@example.com,NACIONAL
12069226,Claudia,Caro,claudia.caro69226@example.com,NACIONAL
93183685,Ana,Hernández,ana.hernandez83685@example.com,NACIONAL
3197893,Alexandra,Pardo,alexandra.pardo97893@example.com,NACIONAL
27081686,Betty,Ortega,betty.ortega81686@example.com,NACIONAL
4848995,Jairo,Mesa,jairo.mesa48995@example.com,NACIONAL
32656182,Piedad,Polo,piedad.polo56182@example.com,NACIONAL
93737788,Andrés,Beltrán,andres.beltran37788@example.com,NACIONAL
52780772,Antonio,Sánchez,antonio.sanchez80772@example.com,NACIONAL
77855052,Felix,Pérez,felix.perez55052@example.com,NACIONAL
34320655,Luisa,Bedoya,luisa.bedoya20655@example.com,NACIONAL
86982843,Alejandro,Cardona,alejandro.cardona82843@example.com,NACIONAL
25334085,Paula,Mena,paula.mena34085@example.com,NACIONAL
44675672,Enrique,Quintero,enrique.quintero75672@example.com,INDIGENA
85870134,Lisbeth,Muñoz,lisbeth.munoz70134@example.com,NACIONAL
66243726,Alejandra,Beltrán,alejandra.beltran43726@example.com,NACIONAL
1485351,Camilo,Ocampo,camilo.ocampo85351@example.com,NACIONAL
28749626,Luis,Quintero,luis.quintero49626@example.com,NACIONAL
52563982,David,Pinzón,david.pinzon63982@example.com,NACIONAL
67078447,José,Sandoval,jose.sandoval78447@example.com,NACIONAL
76857217,Edwin,Medina,edwin.medina57217@example.com,NACIONAL
91751015,Estela,Valencia,estela.valencia51015@example.com,INDIGENA
92117917,Luz,Torres,luz.torres17917@example.com,NACIONAL
9496341,Judith,Cabrera,judith.cabrera96341@example.com,NACIONAL
39235060,Andrea,Moreno,andrea.moreno35060@example.com,NACIONAL
87347868,Leonardo,Jiménez,leonardo.jimenez47868@example.com,INDIGENA
8350970,Yuliana,Zapata,yuliana.zapata50970@example.com,NACIONAL
63313708,Camila,Granados,camila.granados13708@example.com,NACIONAL
43107614,Fredy,Vanegas,fredy.vanegas07614@example.com,NACIONAL
39994486,Daniela,Gutiérrez,daniela.gutierrez94486@example.com,NACIONAL
6034078,Claudia,Soto,claudia.soto34078@example.com,NACIONAL
93339403,María,López,maria.lopez39403@example.com,NACIONAL
2028256,Elvira,Triana,elvira.triana28256@example.com,INDIGENA
80022079,Jesús,Ortiz,jesus.ortiz22079@example.com,INDIGENA
50142945,Jorge,García,jorge.garcia42945@example.com,NACIONAL
47074186,Ángel,Delgado,angel.delgado74186@example.com,INDIGENA
2730826,Patricia,Prada,patricia.prada30826@example.com,NACIONAL
63598513,María,Espinosa,maria.espinosa98513@example.com,NACIONAL
4776431,Hernán,Rueda,hernan.rueda76431@example.com,NACIONAL
5983321,Luz,Hernández,luz.hernandez83321@example.com,NACIONAL
28889646,Natalia,García,natalia.garcia89646@example.com,INDIGENA
19505848,Carmenza,González,carmenza.gonzalez05848@example.com,NACIONAL
9306560,Javier,Zuluaga,javier.zuluaga06560@example.com,NACIONAL
91604263,Lucía,Franco,lucia.franco04263@example.com,NACIONAL
67697681,Jhon,Zapata,jhon.zapata97681@example.com,NACIONAL
33800863,José,Montenegro,jose.montenegro00863@example.com,INDIGENA
52213888,José,Hernández,jose.hernandez13888@example.com,NACIONAL
85391060,Mónica,González,monica.gonzalez91060@example.com,NACIONAL
96428075,Delia,Giraldo,delia.giraldo28075@example.com,NACIONAL
98183321,Jesús,Quintero,jesus.quintero83321@example.com,INDIGENA
44522442,Yéssica,Uribe,yessica.uribe22442@example.com,NACIONAL
90668893,Uriel,López,uriel.lopez68893@example.com,INDIGENA
60201337,Jonathan,Lozano,jonathan.lozano01337@example.com,NACIONAL
12420224,Fabián,Valencia,fabian.valencia20224@example.com,NACIONAL
18577193,Augusto,Mosquera,augusto.mosquera77193@example.com,INDIGENA
77142962,Cristian,Sierra,cristian.sierra42962@example.com,NACIONAL
64216707,Johanna,Morales,johanna.morales16707@example.com,NACIONAL
7978543,Paola,Moreno,paola.moreno78543@example.com,NACIONAL
63998211,Blanca,Prada,blanca.prada98211@example.com,NACIONAL
55809427,Mayra,Montoya,mayra.montoya09427@example.com,NACIONAL
78178009,Nel,Acosta,nel.acosta78009@example.com,NACIONAL
99232542,Jair,Márquez,jair.marquez32542@example.com,NACIONAL
16446902,Maribel,Bohórquez,maribel.bohorquez46902@example.com,NACIONAL
98465076,Luz,Orozco,luz.orozco65076@example.com,NACIONAL
42406950,Miguel,Martínez,miguel.martinez06950@example.com,INDIGENA
91588095,Alejandro,Valencia,alejandro.valencia88095@example.com,NACIONAL
32765192,Elizabeth,Arias,elizabeth.arias65192@example.com,NACIONAL
94738653,Alexis,Amaya,alexis.amaya38653@example.com,INDIGENA
80815020,Ana,Díaz,ana.diaz15020@example.com,NACIONAL
51652068,Yasmín,Ruiz,yasmin.ruiz52068@example.com,NACIONAL
98163593,Cristina,Salazar,cristina.salazar63593@example.com,NACIONAL
38468186,Leandro,Sánchez,leandro.sanchez68186@example.com,INDIGENA
3821812,John,Oviedo,john.oviedo21812@example.com,INDIGENA
21280867,Juan,Vera,juan.vera80867@example.com,NACIONAL
16826749,Ramón,Gómez,ramon.gomez26749@example.com,NACIONAL
28707569,Ramiro,Cifuentes,ramiro.cifuentes07569@example.com,NACIONAL
11002609,María,Bermúdez,maria.bermudez02609@example.com,INDIGENA
60724314,Lady,Álvarez,lady.alvarez24314@example.com,NACIONAL
70766160,Óscar,Forero,oscar.forero66160@example.com,NACIONAL
2910201,Luis,Galindo,luis.galindo10201@example.com,INDIGENA
43877071,Humberto,Henao,humberto.henao77071@example.com,NACIONAL
46904858,Claudia,Paz,claudia.paz04858@example.com,NACIONAL
55634323,Iván,Pardo,ivan.pardo34323@example.com,NACIONAL
13122239,Sandra,Ariza,sandra.ariza22239@example.com,NACIONAL
84721350,Brayan,Valencia,brayan.valencia21350@example.com,NACIONAL
82715540,Antonia,Rivera,antonia.rivera15540@example.com,INDIGENA
98680966,Yeimy,Calderón,yeimy.calderon80966@example.com,NACIONAL
4612313,Luis,Vargas,luis.vargas12313@example.com,INDIGENA
44502229,Janeth,Prieto,janeth.prieto02229@example.com,NACIONAL
61853127,Alejandra,Soto,alejandra.soto53127@example.com,NACIONAL
18633098,Pablo,Lozano,pablo.lozano33098@example.com,INDIGENA
53590891,Sandra,Jaimes,sandra.jaimes90891@example.com,NACIONAL
32383466,Marcela,Serrano,marcela.serrano83466@example.com,INDIGENA
11766120,Marcela,Marín,marcela.marin66120@example.com,NACIONAL
80315098,Blanca,López,blanca.lopez15098@example.com,INDIGENA
43346944,Libia,Castaño,libia.castano46944@example.com,INDIGENA
29848699,Luis,Sánchez,luis.sanchez48699@example.com,NACIONAL
66377841,María,Ospina,maria.ospina77841@example.com,NACIONAL
43020912,Yadira,Pérez,yadira.perez20912@example.com,INDIGENA
26706643,Flor,Martínez,flor.martinez06643@example.com,NACIONAL
12129844,Gloria,Parra,gloria.parra29844@example.com,NACIONAL
55195672,Julián,Álvarez,julian.alvarez95672@example.com,NACIONAL
15095405,Héctor,Ramos,hector.ramos95405@example.com,NACIONAL
83065141,Carlos,Hernández,carlos.hernandez65141@example.com,NACIONAL
60015594,Edinson,Domínguez,edinson.dominguez15594@example.com,INDIGENA
38629681,Mauricio,Gómez,mauricio.gomez29681@example.com,NACIONAL
99535890,Andrés,Parra,andres.parra35890@example.com,NACIONAL
62550108,Santiago,Narváez,santiago.narvaez50108@example.com,NACIONAL
10125667,Matilde,Roa,matilde.roa25667@example.com,INDIGENA
90978612,Carlos,Camacho,carlos.camacho78612@example.com,NACIONAL
81936849,José,Murillo,jose.murillo36849@example.com,NACIONAL
66649525,Yolanda,Fuentes,yolanda.fuentes49525@example.com,NACIONAL
3512052,Alfonso,Hernández,alfonso.hernandez12052@example.com,NACIONAL
60931623,Fanny,Caballero,fanny.caballero31623@example.com,NACIONAL
61734242,José,Herrera,jose.herrera34242@example.com,NACIONAL
16700938,Lizeth,Pinzón,lizeth.pinzon00938@example.com,NACIONAL
61960690,Angélica,Perdomo,angelica.perdomo60690@example.com,NACIONAL
78393359,Alfredo,Martínez,alfredo.martinez93359@example.com,NACIONAL
94505911,David,Córdoba,david.cordoba05911@example.com,NACIONAL
51408528,Jonathan,Bravo,jonathan.bravo08528@example.com,NACIONAL
8646603,Arturo,Gallego,arturo.gallego46603@example.com,NACIONAL
9963401,Marcos,Delgado,marcos.delgado63401@example.com,NACIONAL
64689931,Jesús,Montoya,jesus.montoya89931@example.com,NACIONAL
7778266,Jesús,Vargas,jesus.vargas78266@example.com,NACIONAL
54204348,Marina,Padilla,marina.padilla04348@example.com,NACIONAL
32386996,Andrea,Sierra,andrea.sierra86996@example.com,NACIONAL
74477619,Sofía,Jiménez,sofia.jimenez77619@example.com,INDIGENA
23197259,Nubia,Marín,nubia.marin97259@example.com,INDIGENA
45763439,Katherine,Andrade,katherine.andrade63439@example.com,NACIONAL
56665294,Mercedes,Barrios,mercedes.barrios65294@example.com,NACIONAL
87652913,Sonia,Caicedo,sonia.caicedo52913@example.com,NACIONAL
43972421,Lorena,Rodríguez,lorena.rodriguez72421@example.com,NACIONAL
86508067,Luz,Osorio,luz.osorio08067@example.com,NACIONAL
91453463,Luz,Pérez,luz.perez53463@example.com,NACIONAL
75262998,Liceth,Jiménez,liceth.jimenez62998@example.com,INDIGENA
63251943,Katherine,Gutiérrez,katherine.gutierrez51943@example.com,INDIGENA
69672144,Julio,Cárdenas,julio.cardenas72144@example.com,INDIGENA
31652744,Eugenio,Niño,eugenio.nino52744@example.com,INDIGENA
62555096,María,Ramírez,maria.ramirez55096@example.com,INDIGENA
62441874,Nubia,Gutiérrez,nubia.gutierrez41874@example.com,NACIONAL
49435886,Luz,Martínez,luz.martinez35886@example.com,NACIONAL
93438693,Diego,Cárdenas,diego.cardenas38693@example.com,INDIGENA
35661315,María,Quiroz,maria.quiroz61315@example.com,NACIONAL
64903763,María,Ramírez,maria.ramirez03763@example.com,NACIONAL
25718355,Carlos,Montoya,carlos.montoya18355@example.com,NACIONAL
44615813,Edilma,Suárez,edilma.suarez15813@example.com,NACIONAL
40830094,Adriana,Patiño,adriana.patino30094@example.com,NACIONAL
77716627,Paula,Jiménez,paula.jimenez16627@example.com,NACIONAL
41254693,Andrés,Restrepo,andres.restrepo54693@example.com,INDIGENA
22828112,Augusto,Montes,augusto.montes28112@example.com,NACIONAL
22563072,Orlando,Beltrán,orlando.beltran63072@example.com,NACIONAL
88174317,Ana,Hernández,ana.hernandez74317@example.com,NACIONAL
22263133,Johana,Andrade,johana.andrade63133@example.com,NACIONAL
13648084,Milena,Tamayo,milena.tamayo48084@example.com,INDIGENA
62701838,Sandra,Castellanos,sandra.castellanos01838@example.com,NACIONAL
81027431,Eliana,Roa,eliana.roa27431@example.com,NACIONAL
86337796,Fernanda,Moreno,fernanda.moreno37796@example.com,NACIONAL
98166509,Diego,Hernández,diego.hernandez66509@example.com,NACIONAL
41627048,Nelly,González,nelly.gonzalez27048@example.com,NACIONAL
12773781,Jennifer,Andrade,jennifer.andrade73781@example.com,NACIONAL
29741087,Luis,Cifuentes,luis.cifuentes41087@example.com,NACIONAL
25216000,María,Caballero,maria.caballero16000@example.com,NACIONAL
80669059,Eduardo,Vargas,eduardo.vargas69059@example.com,NACIONAL
75545758,Jenny,Acosta,jenny.acosta45758@example.com,NACIONAL
76908743,Janeth,Rangel,janeth.rangel08743@example.com,NACIONAL
68835318,Omar,Rodríguez,omar.rodriguez35318@example.com,NACIONAL
28193527,Juan,Espitia,juan.espitia93527@example.com,NACIONAL
20576419,Javier,Barragán,javier.barragan76419@example.com,NACIONAL
67755340,Julio,Rivera,julio.rivera55340@example.com,NACIONAL
91603187,María,Restrepo,maria.restrepo03187@example.com,INDIGENA
70002987,Claudia,Martínez,claudia.martinez02987@example.com,NACIONAL
69971868,Karol,Pedraza,karol.pedraza71868@example.com,NACIONAL
69087175,Nohora,Ramírez,nohora.ramirez87175@example.com,NACIONAL
27820622,Victoria,Blanco,victoria.blanco20622@example.com,NACIONAL
2928071,Adolfo,Lara,adolfo.lara28071@example.com,NACIONAL
98610502,Óscar,Lara,oscar.lara10502@example.com,INDIGENA
51223977,Ángela,Valencia,angela.valencia23977@example.com,NACIONAL
29593511,Paulina,Vergara,paulina.vergara93511@example.com,INDIGENA
32291136,Jhoana,Valencia,jhoana.valencia91136@example.com,NACIONAL
44551152,Nubia,Zambrano,nubia.zambrano51152@example.com,INDIGENA
73941980,Zulma,Gutiérrez,zulma.gutierrez41980@example.com,NACIONAL
64265509,Aura,Reyes,aura.reyes65509@example.com,NACIONAL
94605577,Camilo,Rivera,camilo.rivera05577@example.com,NACIONAL
67297228,Fabián,Valencia,fabian.valencia97228@example.com,NACIONAL
2454520,Miguel,Moreno,miguel.moreno54520@example.com,NACIONAL
22116974,Yeison,Toro,yeison.toro16974@example.com,INDIGENA
86984644,Myriam,Martínez,myriam.martinez84644@example.com,NACIONAL
83003624,Leidy,Figueroa,leidy.figueroa03624@example.com,INDIGENA
30566416,María,Parra,maria.parra66416@example.com,NACIONAL
66798654,Yeison,Toro,yeison.toro98654@example.com,NACIONAL
23726603,José,Molina,jose.molina26603@example.com,NACIONAL
17953157,Gerardo,Carrillo,gerardo.carrillo53157@example.com,NACIONAL
59955675,Patricia,Sánchez,patricia.sanchez55675@example.com,NACIONAL
32328302,Manuel,Montenegro,manuel.montenegro28302@example.com,NACIONAL
38000613,Patricia,Pardo,patricia.pardo00613@example.com,NACIONAL
59084770,Diana,Ortiz,diana.ortiz84770@example.com,NACIONAL
3055736,Álvaro,Quintero,alvaro.quintero55736@example.com,NACIONAL
79772907,Manuel,Aguirre,manuel.aguirre72907@example.com,NACIONAL
92158788,Camilo,Bonilla,camilo.bonilla58788@example.com,NACIONAL
